date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,orders,new_orders,new_customers,total_revenue,gross_profit,cogs,roas,cpc,ctr,total_daily_spend,cac
2025-05-21,Prospecting,NY,Facebook - Prospecting - C02,228861,2934,1637.05,3522.86,Facebook,2874,934,872,251286.55,123962.87,127323.68,2.1519562627897746,0.5579584185412406,1.282000865153958,42801.14,49.08387614678899
2025-05-22,Prospecting,NY,Facebook - Prospecting - C02,149642,1733,1026.93,2325.92,Facebook,1704,848,842,186182.97,99768.23,86414.74,2.2649255548089937,0.5925735718407387,1.1580973256171396,35114.58,41.70377672209026
2025-05-23,Prospecting,NY,Facebook - Prospecting - C02,315676,3645,2903.97,6160.64,Facebook,2745,1268,1177,243080.55,130791.92,112288.63,2.1214544227385272,0.7966995884773662,1.1546649095908463,38269.09,32.51409515717927
2025-05-24,Prospecting,NY,Facebook - Prospecting - C02,174302,1995,2369.93,6132.6,Facebook,3096,1097,1060,282268.06,174043.94,108224.12,2.5876713658209316,1.1879348370927318,1.1445651799749859,47081.29,44.416311320754716
2025-05-25,Prospecting,NY,Facebook - Prospecting - C02,223912,2652,1858.88,3871.61,Facebook,2254,1023,1041,227809.53,114404.11,113405.42,2.082764890686865,0.7009351432880845,1.1843938690199722,38483.8,36.968107588856874
2025-05-26,Prospecting,NY,Facebook - Prospecting - C02,126880,1623,1039.57,2349.37,Facebook,3820,1330,1271,270095.08,159451.57,110643.51,2.2599440153140242,0.6405237215033888,1.2791614123581336,41851.42,32.92794649881983
2025-05-27,Prospecting,NY,Facebook - Prospecting - C02,122615,1612,1033.59,2217.42,Facebook,2138,1122,1142,208047.23,113217.2,94830.03,2.145357443473718,0.6411848635235732,1.3146841740406965,37522.38,32.85672504378284
2025-05-28,Prospecting,NY,Facebook - Prospecting - C02,228681,2641,3096.46,7198.91,Facebook,2895,1326,1271,285303.34,142558.79,142744.55,2.324883899678988,1.1724574024990535,1.1548838775412038,46185.43,36.33786782061369
2025-05-29,Prospecting,NY,Facebook - Prospecting - C02,162474,1852,1196.15,3264.51,Facebook,3396,1580,1463,280842.28,166797.62,114044.66,2.7291811227688836,0.6458693304535638,1.1398746876423305,44560.4,30.458236500341766
2025-05-30,Prospecting,NY,Facebook - Prospecting - C02,165656,2023,1937.76,4758.48,Facebook,3695,1364,1272,262078.97,152352.5,109726.47,2.4556601436710426,0.957864557587741,1.2212053894818176,46977.39,36.93191037735849
2025-05-31,Prospecting,NY,Facebook - Prospecting - C02,339824,3682,2610.02,6253.16,Facebook,2839,1143,1124,311053.4,191986.06,119067.34,2.395828384456824,0.7088593155893536,1.0835020481190263,44786.52,39.84565836298932
2025-06-01,Prospecting,NY,Facebook - Prospecting - C02,195634,2393,1861.8,5052.46,Facebook,2571,1279,1226,255879.74,135261.16,120618.58,2.713750134278655,0.7780192227329712,1.2232025108110043,45391.46,37.02402936378466
2025-06-02,Prospecting,NY,Facebook - Prospecting - C02,231483,3039,2860.19,6029.9,Facebook,3118,1242,1205,307232.77,148210.99,159021.78,2.1082165870099536,0.9411615663047055,1.3128393877736162,46107.8,38.263734439834025
2025-06-03,Prospecting,NY,Facebook - Prospecting - C02,150918,1935,1514.71,3730.26,Facebook,3281,1413,1428,347768.64,210208.71,137559.93,2.4626892276409347,0.7827958656330749,1.2821532222796486,51232.64,35.87719887955182
2025-06-04,Prospecting,NY,Facebook - Prospecting - C02,216997,2465,1300.35,3177.86,Facebook,3178,1486,1395,326038.67,187910.1,138128.57,2.443849732764256,0.527525354969574,1.1359604049825573,46824.97,33.56628673835125
2025-06-05,Prospecting,NY,Facebook - Prospecting - C02,279706,3530,3024.43,7335.99,Facebook,3256,1347,1363,264534.4,140613.06,123921.34,2.425577712163945,0.8567790368271955,1.262039427112754,47383.54,34.76415260454879
2025-06-06,Prospecting,NY,Facebook - Prospecting - C02,145510,1832,1874.03,4503.86,Facebook,2941,1080,1016,294622.51,150806.04,143816.47,2.403301974888342,1.0229421397379912,1.259019998625524,51800.26,50.98450787401575
2025-06-07,Prospecting,NY,Facebook - Prospecting - C02,263274,3065,1865.18,3750.58,Facebook,3588,1642,1592,312361.94,183159.55,129202.39,2.010840776761492,0.608541598694943,1.1641863609775367,44771.76,28.122964824120604
2025-06-08,Prospecting,NY,Facebook - Prospecting - C02,401221,5148,3319.15,8666.68,Facebook,2351,1166,1108,238539.55,123202.23,115337.32,2.611114291309522,0.6447455322455322,1.2830833879582575,46518.229999999996,41.983962093862814
2025-06-09,Prospecting,NY,Facebook - Prospecting - C02,142975,1876,1030.41,2840.48,Facebook,4688,1446,1416,332386.4,164252.25,168134.15,2.7566502654283243,0.5492590618336888,1.3121175030599757,52683.01,37.20551553672316
2025-06-10,Prospecting,NY,Facebook - Prospecting - C02,157197,2022,1291.5,3272.68,Facebook,2844,1560,1491,279947.9,138358.0,141589.9,2.5340147115756873,0.6387240356083086,1.286284089391019,40869.31,27.410670690811536
2025-06-11,Prospecting,NY,Facebook - Prospecting - C02,219506,2842,2650.41,6329.06,Facebook,2503,1115,1066,266579.13,134311.89,132267.24,2.387955071102207,0.9325862068965517,1.2947254289176606,51503.31,48.314549718574106
2025-06-12,Prospecting,NY,Facebook - Prospecting - C02,237077,2573,2399.87,4971.08,Facebook,3226,1409,1434,245632.45,122339.86,123292.59,2.0713955339247545,0.9327127866303925,1.0853013999670993,44810.19,31.248389121338914
2025-06-13,Prospecting,NY,Facebook - Prospecting - C02,148054,1950,1304.67,2689.69,Facebook,3794,1442,1439,280759.18,173768.89,106990.29,2.061586454812328,0.6690615384615385,1.3170870087940887,50481.6,35.081028492008336
2025-06-14,Prospecting,NY,Facebook - Prospecting - C02,183249,1986,1106.81,2900.14,Facebook,2849,1407,1366,254952.68,125791.92,129160.76,2.6202690615372104,0.557306143001007,1.0837712620532718,46089.96,33.74081991215227
2025-06-15,Prospecting,NY,Facebook - Prospecting - C02,247108,3116,2113.51,5475.75,Facebook,3837,1909,1940,273449.33,154000.52,119448.81,2.5908323121253267,0.6782766367137356,1.2609870987584375,44597.090000000004,22.988190721649488
2025-06-16,Prospecting,NY,Facebook - Prospecting - C02,230331,2890,2386.25,4813.26,Facebook,3112,1406,1413,246546.12,146123.4,100422.72,2.017081194342588,0.8256920415224913,1.2547160390915681,41906.340000000004,29.657707006369428
2025-06-17,Prospecting,NY,Facebook - Prospecting - C02,165275,2179,1399.14,3157.05,Facebook,2754,828,796,268478.64,155613.89,112864.75,2.2564218019640636,0.6421018815970629,1.3184087127514748,42395.16,53.260251256281414
2025-06-18,Prospecting,NY,Facebook - Prospecting - C02,236475,2916,1518.92,3529.92,Facebook,2350,948,933,205892.84,111708.52,94184.32,2.3239670292049612,0.5208916323731139,1.2331113225499524,39650.9,42.498285101822084
2025-06-19,Prospecting,NY,Facebook - Prospecting - C02,60146,721,522.39,1220.1,Facebook,3329,1745,1642,252292.39,135610.52,116681.87,2.3356113248722217,0.7245353675450763,1.1987497090413328,38218.23,23.275414129110843
2025-06-20,Prospecting,NY,Facebook - Prospecting - C02,110028,1353,873.81,2052.49,Facebook,2352,1050,1029,238838.78,140053.87,98784.91,2.3488973575491237,0.6458314855875831,1.2296869887664958,38111.87,37.037774538386785
2025-06-21,Prospecting,NY,Facebook - Prospecting - C02,95616,1125,1164.02,2647.48,Facebook,2642,1314,1325,193739.26,101995.71,91743.55,2.2744282744282747,1.0346844444444445,1.176581325301205,38409.59,28.98836981132075
2025-06-22,Prospecting,NY,Facebook - Prospecting - C02,174295,2012,1866.13,3997.94,Facebook,2629,1324,1237,204623.63,110598.24,94025.39,2.1423695026605865,0.9275000000000001,1.1543647264694914,39586.29,32.00185125303153
2025-06-23,Prospecting,NY,Facebook - Prospecting - C02,125209,1514,921.61,2094.76,Facebook,2678,1088,1013,224725.49,124066.35,100659.14,2.2729354065168565,0.6087252311756935,1.2091782539593798,41134.66,40.606771964462
2025-06-24,Prospecting,NY,Facebook - Prospecting - C02,164163,1910,949.82,1992.65,Facebook,2789,1036,1008,223036.6,118532.52,104504.08,2.097923817144301,0.4972879581151833,1.1634777629551116,37588.0,37.28968253968254
2025-06-25,Prospecting,NY,Facebook - Prospecting - C02,231118,2773,1400.64,3374.69,Facebook,2076,1068,1022,226634.34,120591.38,106042.96,2.409391421064656,0.5050991705733863,1.1998200053652246,38266.69,37.442945205479454
2025-06-26,Prospecting,NY,Facebook - Prospecting - C02,101915,1126,1105.74,2474.66,Facebook,3659,1354,1292,258581.26,130668.26,127913.0,2.2380125526796535,0.9820071047957372,1.1048422705195506,39016.98,30.198900928792572
2025-06-27,Prospecting,NY,Facebook - Prospecting - C02,155819,1687,1462.67,3934.18,Facebook,2453,751,711,184223.58,108267.23,75956.35,2.68972495504796,0.8670243034973326,1.0826664270724367,36252.9,50.98860759493671
2025-06-28,Prospecting,NY,Facebook - Prospecting - C02,351307,4129,3616.36,7931.66,Facebook,3930,1849,1846,307475.24,149606.21,157869.03,2.19327168755323,0.8758440300314847,1.175325285291782,45059.86,24.409458288190685
2025-06-29,Prospecting,NY,Facebook - Prospecting - C02,121742,1328,865.4,2158.4,Facebook,2434,939,935,262293.26,154577.22,107716.04,2.494106771435175,0.6516566265060241,1.0908314304019977,42239.76,45.17621390374332
2025-06-30,Prospecting,NY,Facebook - Prospecting - C02,152070,1658,1942.89,4184.87,Facebook,3922,1709,1645,294637.56,153617.64,141019.92,2.153940778942709,1.1718275030156815,1.0902873676596303,46959.11,28.54657142857143
2025-07-01,Prospecting,NY,Facebook - Prospecting - C02,125374,1555,1131.67,2896.43,Facebook,2691,1280,1253,260678.58,151234.85,109443.73,2.5594298691314603,0.7277620578778136,1.240289055147,42098.21,33.59793296089386
2025-07-02,Prospecting,NY,Facebook - Prospecting - C02,280160,3127,2921.03,7576.78,Facebook,2185,1010,936,221373.06,110298.83,111074.23,2.5938727092840534,0.9341317556763672,1.1161479154768703,41694.88,44.545811965811964
2025-07-03,Prospecting,NY,Facebook - Prospecting - C02,162646,1948,2223.0,5428.92,Facebook,2425,1294,1301,245773.9,143543.71,102230.19,2.4421592442645075,1.141170431211499,1.1976931495394907,44573.31,34.26080707148347
2025-07-04,Prospecting,NY,Facebook - Prospecting - C02,127468,1464,1797.59,4467.61,Facebook,2863,1528,1508,309074.55,157364.9,151709.65,2.4853331404825347,1.2278620218579235,1.1485235510088807,46890.12,31.09424403183024
2025-07-05,Prospecting,NY,Facebook - Prospecting - C02,151177,1993,1826.33,4040.93,Facebook,2401,1308,1281,255166.55,156650.22,98516.33,2.212595752136799,0.9163723030607125,1.3183222315563876,46364.77,36.19419984387197
2025-07-06,Prospecting,NY,Facebook - Prospecting - C02,273989,3011,2671.61,6139.26,Facebook,2325,1037,992,250387.78,131988.5,118399.28,2.2979626517343474,0.8872832945865161,1.0989492278887107,48769.05,49.16234879032258
2025-07-07,Prospecting,NY,Facebook - Prospecting - C02,507523,5810,4477.21,10317.19,Facebook,3157,1067,1055,281358.54,144783.74,136574.8,2.3043792897809126,0.7706041308089501,1.1447757047463858,52654.84,49.909800947867296
2025-07-08,Prospecting,NY,Facebook - Prospecting - C02,195389,2133,2035.81,4802.09,Facebook,4059,1859,1828,309158.9,162124.63,147034.27,2.358810498032724,0.9544350679793717,1.0916684153150895,48011.62,26.264562363238515
2025-07-09,Prospecting,NY,Facebook - Prospecting - C02,218315,2513,1954.84,4001.98,Facebook,3405,1603,1558,309767.38,166259.78,143507.6,2.0472161404513924,0.7778909669717469,1.1510890227423676,55520.98,35.63605905006418
2025-07-10,Prospecting,NY,Facebook - Prospecting - C02,119697,1313,1312.33,3582.69,Facebook,3201,1142,1059,308905.09,154759.0,154146.09,2.7300221743006716,0.9994897182025895,1.096936431155334,46183.35,43.61033994334277
2025-07-11,Prospecting,NY,Facebook - Prospecting - C02,175248,2090,2379.24,5610.44,Facebook,2721,1117,1096,287198.02,172144.23,115053.79,2.3580807316622114,1.1383923444976076,1.1925956358988405,46163.16,42.119671532846716
2025-07-12,Prospecting,NY,Facebook - Prospecting - C02,184313,2164,2111.7,4403.98,Facebook,2422,807,796,244765.7,125622.42,119143.28,2.0855140408201924,0.9758317929759703,1.1740897277999924,45368.22,56.995251256281406
2025-07-13,Prospecting,NY,Facebook - Prospecting - C02,266177,2980,2270.52,5114.02,Facebook,2375,963,934,253761.23,131128.09,122633.14,2.252356288427321,0.7619194630872483,1.1195557843089372,44672.29,47.82900428265525
2025-07-14,Prospecting,NY,Facebook - Prospecting - C02,249246,2922,2611.21,6336.65,Facebook,2387,852,868,258456.91,137153.92,121302.99,2.426710222463915,0.8936379192334017,1.1723357646662333,46806.56,53.92460829493087
2025-07-15,Prospecting,NY,Facebook - Prospecting - C02,189360,2488,2535.21,7148.1,Facebook,2597,1428,1354,222248.63,110293.62,111955.01,2.819529743098205,1.0189750803858522,1.31389945078158,42026.63,31.038870014771046
2025-07-16,Prospecting,NY,Facebook - Prospecting - C02,222564,2522,2780.72,5878.44,Facebook,3996,1865,1772,318631.49,168834.07,149797.42,2.11399925199229,1.1025852498017445,1.1331572042199098,45814.35,25.854599322799096
2025-07-17,Prospecting,NY,Facebook - Prospecting - C02,111941,1220,1311.11,3415.87,Facebook,2645,892,871,210274.48,122505.97,87768.51,2.605326784175241,1.0746803278688524,1.0898598368783556,37734.46,43.32314580941446
2025-07-18,Prospecting,NY,Facebook - Prospecting - C02,184319,2361,1859.43,4992.36,Facebook,2451,1336,1345,234358.56,122684.32,111674.24,2.6848873041738597,0.7875603557814486,1.280931428664435,39277.59,29.20266914498141
2025-07-19,Prospecting,NY,Facebook - Prospecting - C02,321352,3716,1939.7,3904.67,Facebook,2282,772,786,208348.08,116790.05,91558.03,2.0130277878022373,0.5219860064585576,1.156364360576564,34412.770000000004,43.782150127226465
2025-07-20,Prospecting,NY,Facebook - Prospecting - C02,153392,1838,851.21,2070.99,Facebook,3558,1611,1643,269928.31,160649.81,109278.5,2.432995383042962,0.4631175190424375,1.1982371962031917,36604.55,22.27909312233719
2025-07-21,Prospecting,NY,Facebook - Prospecting - C02,158356,1983,2098.52,4266.18,Facebook,2838,1160,1106,267155.65,148102.94,119052.71,2.03294702933496,1.0582551689359556,1.252241784334032,43222.36,39.07989150090416
2025-07-22,Prospecting,NY,Facebook - Prospecting - C02,124933,1411,765.21,1660.4,Facebook,3003,1322,1276,214550.99,116024.2,98526.79,2.1698618679839523,0.5423175053153791,1.1294053612736425,37818.79,29.63855015673981
2025-07-23,Prospecting,NY,Facebook - Prospecting - C02,136069,1701,1456.94,3837.36,Facebook,3858,1748,1741,284255.03,150056.99,134198.04,2.6338490260408802,0.8565196942974721,1.2501010516723132,48960.28,28.12192992533027
2025-07-24,Prospecting,NY,Facebook - Prospecting - C02,218813,2740,2122.7,5671.52,Facebook,2103,696,709,214993.51,113319.63,101673.88,2.6718424647854153,0.7747080291970803,1.2522107918633718,33869.28,47.77049365303244
2025-07-25,Prospecting,NY,Facebook - Prospecting - C02,163429,2144,1875.31,4225.98,Facebook,2797,1123,1076,291251.97,174849.58,116402.39,2.2534834240738864,0.8746781716417911,1.311884671631106,41372.9,38.45065055762082
2025-07-26,Prospecting,NY,Facebook - Prospecting - C02,280613,3225,3924.26,8392.48,Facebook,2812,946,945,280697.62,148965.29,131732.33,2.138614668752835,1.2168248062015505,1.1492696346926194,42468.380000000005,44.940084656084665
2025-07-27,Prospecting,NY,Facebook - Prospecting - C02,166662,2170,1930.07,4210.88,Facebook,2377,815,799,224499.08,117565.4,106933.68,2.1817239789230443,0.8894331797235022,1.3020364570207965,43980.13,55.04396745932415
2025-07-28,Prospecting,NY,Facebook - Prospecting - C02,78738,992,989.61,2361.15,Facebook,2561,1095,1045,204053.06,108272.37,95780.69,2.3859399157243764,0.9975907258064516,1.2598745205618636,37630.299999999996,36.00985645933014
2025-07-29,Prospecting,NY,Facebook - Prospecting - C02,123683,1549,1595.46,4332.61,Facebook,3260,1035,993,254314.45,147428.24,106886.21,2.7155867273388234,1.029993544222079,1.2523952362086948,44248.48,44.56040281973817
2025-07-30,Prospecting,NY,Facebook - Prospecting - C02,119070,1381,1522.25,4303.36,Facebook,4266,1440,1451,343570.79,201524.77,142046.02,2.8269732304155033,1.1022809558291093,1.159821953472747,50580.5,34.85906271536871
2025-07-31,Prospecting,NY,Facebook - Prospecting - C02,189107,2140,1611.39,4086.44,Facebook,3160,1347,1291,238995.46,141694.68,97300.78,2.5359720489763493,0.7529859813084112,1.1316344714896858,43382.520000000004,33.60381099922541
2025-08-01,Prospecting,NY,Facebook - Prospecting - C02,161010,1940,1088.7,2987.76,Facebook,2938,1401,1301,239297.93,120148.75,119149.18,2.744337282998071,0.5611855670103093,1.2048941059561518,44198.22,33.97249807840123
2025-08-02,Prospecting,NY,Facebook - Prospecting - C02,159628,1885,1348.29,2807.29,Facebook,3018,1570,1543,258875.51,148809.85,110065.66,2.082111415199994,0.7152732095490716,1.180870523968226,47389.65,30.712670123136746
2025-08-03,Prospecting,NY,Facebook - Prospecting - C02,204725,2504,1357.68,3591.03,Facebook,3702,1620,1554,340964.16,199409.58,141554.58,2.6449752519003007,0.5422044728434505,1.2231041641226035,49213.37,31.668835263835266
2025-08-04,Prospecting,NY,Facebook - Prospecting - C02,230946,2723,2303.38,5761.64,Facebook,2677,950,898,247384.79,144893.62,102491.17,2.501384921289583,0.8458979067205289,1.1790635040225852,47178.85,52.537694877505565
2025-08-05,Prospecting,NY,Facebook - Prospecting - C02,328623,3886,2833.45,7186.37,Facebook,2524,1232,1145,255349.35,151364.66,103984.69,2.5362614480580215,0.7291430777148739,1.1825100495096206,47286.14,41.29793886462882
2025-08-06,Prospecting,NY,Facebook - Prospecting - C02,180433,2276,2603.2,7066.4,Facebook,3054,1333,1240,286964.59,156208.01,130756.58,2.7145052243392747,1.1437609841827767,1.261410052484856,43043.71,34.71266935483871
2025-08-07,Prospecting,NY,Facebook - Prospecting - C02,193793,2558,1593.91,3739.88,Facebook,3816,1271,1250,290615.11,166892.32,123722.79,2.346355816827801,0.6231078967943706,1.3199651174191018,46013.44,36.810752
2025-08-08,Prospecting,NY,Facebook - Prospecting - C02,102601,1314,825.14,1750.19,Facebook,3322,1342,1305,300068.84,182338.19,117730.65,2.1210824829725867,0.6279604261796042,1.2806892720343857,47181.28,36.15423754789272
2025-08-09,Prospecting,NY,Facebook - Prospecting - C02,191278,2460,2356.72,5438.22,Facebook,3296,1789,1796,299669.71,178918.65,120751.06,2.3075375946230356,0.9580162601626016,1.2860862200566714,48407.82,26.953129175946547
2025-08-10,Prospecting,NY,Facebook - Prospecting - C02,169601,1955,1883.04,4816.74,Facebook,3153,1588,1507,306997.73,169616.47,137381.26,2.5579594697935253,0.9631918158567775,1.1527054675385169,47270.89,31.367544790975447
2025-08-11,Prospecting,NY,Facebook - Prospecting - C02,228151,2563,1844.9,5037.42,Facebook,2309,1072,1019,252722.59,153870.3,98852.29,2.7304569353352486,0.7198205228248147,1.1233788149076707,48350.47,47.4489401373896
2025-08-12,Prospecting,NY,Facebook - Prospecting - C02,219834,2452,1987.63,4692.09,Facebook,2954,1318,1313,285009.86,143614.18,141395.68,2.3606455929926597,0.810615823817292,1.115387064785247,41314.55,31.46576542269612
2025-08-13,Prospecting,NY,Facebook - Prospecting - C02,94136,1198,1012.92,2373.37,Facebook,2900,1238,1232,244095.73,145083.84,99011.89,2.3430971843778385,0.8455091819699498,1.2726268377666354,42955.48,34.86646103896104
2025-08-14,Prospecting,NY,Facebook - Prospecting - C02,365257,3961,3845.39,7699.55,Facebook,2557,1363,1288,246950.21,121768.63,125181.58,2.0022806529376735,0.9708129260287806,1.084441913502,36275.32,28.164068322981365
2025-08-15,Prospecting,NY,Facebook - Prospecting - C02,125398,1465,1614.45,3421.23,Facebook,2017,894,859,204220.75,99324.09,104896.66,2.119130353990523,1.102013651877133,1.1682801958563933,35695.15,41.55430733410943
2025-08-16,Prospecting,NY,Facebook - Prospecting - C02,183475,2375,1302.18,2697.95,Facebook,3486,1371,1304,287374.16,174824.52,112549.64,2.0718717842387377,0.5482863157894737,1.2944542853249763,48459.13,37.16190950920245
